"","lon","lat"
"466",-88.0900762,38.7212791
"467",-90.563609,41.3998209
"468",-89.9253233,38.400812
"469",-88.556531,37.7149675
"470",-89.6251646,39.7337353
"471",-90.6393702,40.1844543
"472",-90.4879916,39.6094934
"473",-88.864698,39.3980704
"474",-89.8130356,41.0795661
"475",-89.6251646,42.314489
"476",-89.4742177,40.5522078
"477",-89.2847251,37.5086525
"478",-87.697554,40.122469
"479",-87.8156715,38.4226484
"480",-90.6773046,40.8758777
"481",-89.3226954,38.3988869
"482",-88.4016041,38.3899815
"483",-88.2461183,38.0501137
"484",-89.8505012,41.7605503
"485",-88.0900762,41.5054724
"486",-88.864698,37.7183241
"487",-89.1705998,42.3121109
"488",-89.1705998,40.7128889
"489",-84.8984775,40.7249237
"490",-85.023346,41.0932622
"491",-85.8895551,39.206801
"492",-87.3413599,40.644786
"493",-85.3136218,40.4992784
"494",-86.4996546,40.0106163
"495",-86.1751759,39.1749729
"496",-86.5400674,40.542415
"497",-86.3376761,40.8199089
"498",-85.7256372,38.4492903
"499",-87.1422895,39.368622
"500",-86.4996546,40.3376924
"501",-86.4592091,38.3054548
"502",-87.1422895,38.7020241
"503",-84.981754,39.1713075
"504",-85.520024,39.3176186
"505",-85.023346,41.4138928
"506",-85.3962769,40.2583533
"507",-86.8220341,38.357918
"508",-85.8486236,41.6062253
"509",-85.1479364,39.5920377
"510",-85.8895551,38.2869276
"511",-87.3347575,40.2227197
"512",-85.0649071,39.4233977
"513",-86.2970998,41.0204161
"514",-87.5791287,38.3338249
"515",-85.684578,40.4730605
"516",-86.9824288,39.0321796
"517",-86.0529604,40.0372797
"518",-85.8486236,39.8249915
"519",-86.1751759,38.1701136
"520",-86.5400674,39.8064942
"521",-85.354965,39.9704844
"522",-86.1344697,40.4482767
"523",-85.520024,40.7911217
"524",-86.0529604,38.8794321
"525",-87.1422895,41.0040981
"526",-85.023346,40.4465288
"527",-85.4788065,38.7751543
"528",-85.684578,38.9914998
"529",-86.1344697,39.4637793
"530",-87.4207518,38.6665815
"531",-85.8486236,41.2864679
"532",-85.3962769,41.6288702
"533",-87.3016132,41.4897279
"534",-86.8220341,41.4775131
"535",-86.4996546,38.8518863
"536",-85.684578,40.1469349
"537",-86.1751759,39.83619
"538",-86.3376761,41.303028
"539",-86.8220341,38.6937856
"540",-86.0529604,40.770099
"541",-86.4996546,39.1851445
"542",-86.8220341,40.019879
"543",-86.3376761,39.5116809
"544",-87.4207518,40.9703076
"545",-85.354965,41.4277391
"546",-84.9609464,38.9417259
"547",-86.4996546,38.5169004
"548",-86.8220341,39.3603429
"549",-87.1422895,39.6992946
"550",-86.6611083,38.0159043
"551",-87.2618328,38.4110583
"552",-87.1023746,41.5248577
"553",-87.8942451,38.0020359
"554",-86.8220341,40.9957383
"555",-86.8220341,39.690997
"556",-85.023346,40.1204532
"557",-85.2308414,39.0986811
"558",-85.520024,39.6481768
"559",-86.3376761,41.6228085
"560",-85.7256372,38.7008005
"561",-85.8486236,39.4952877
"562",-87.0224442,37.9832621
"563",-86.6207943,41.2715616
"564",-84.981754,41.6115471
"565",-87.4207518,39.0843122
"566",-85.0649071,38.8419394
