State and County FIPS Code,Actual Per Capita Costs
37111,8192.61
37119,9451.13
37121,7837.82
37123,9808.21
37125,8779.5
37127,9342.59
37129,9222.93
37131,10658.44
37133,9220.91
37135,8783.83
37137,8150.4
37139,9000.5
37141,8967.42
37143,8423.83
37145,9862.1
37147,9911.45
37149,7584.44
37151,8656.62
37153,9822.32
37155,10541.94
37157,8558.38
37159,9457.11
37161,8032.03
37163,9913.87
37165,9092.5
37167,9072.22
37169,10085.35
37171,9419.85
37173,9553.9
37175,7665.71
37177,9084.66
37999,*
37179,8929.59
37181,9855.06
37183,8478.17
37185,9029.71
37187,9665.16
37189,8850.94
37191,9325.89
37193,9184.73
37195,9988.41
37197,10163.89
37199,7550.13
,8350.3
38001,9450.76
38003,7987.92
38005,9980.68
38007,7313.53
38009,7777.67
38011,7680.76
38013,8451.1
38015,8046.24
38017,8369.51
38019,8693.62
38021,9575.94
38023,9220.19
38025,6684.19
38027,8050.63
38029,9087.58
38031,7656.86
38033,7999.75
38035,9305.45
38037,8448.96
38039,9648.82
38041,7611.69
38043,6253.36
38045,9103.38
38047,7794.67
38049,8159.34
38051,9056.89
38053,8391.2
38055,8075.61
38057,9162.15
38059,8165.89
38061,8387.49
38063,8267.09
38065,7286.68
38067,9115.4
38069,7820.76
38071,8381.38
38073,9244.83
38075,7407.48
38077,7398.3
38079,9394.57
38081,8471.71
38083,7846.09
38085,12046.03
38087,8640.67
38089,7673.5
38091,7859.78
38093,8319.07
38095,9210.68
38097,9008.2
38999,*
38099,9142.41
38101,7711.46
38103,7364.93
38105,7935.53
,9161.49
31001,8639.98
31003,10700.73
31005,7649.96
31007,9484.32
31009,7852.73
31011,10147.99
31013,11372.65
31015,11288.77
31017,10092.06
31019,8950.4
31021,9840.83
31023,9275.27
31025,8070.59
31027,8741.82
31029,11269.76
31031,8510.37
31033,9080.21
31035,7950.73
31037,10146.65
31039,9053.14
31041,9917.34
31043,8482.05
31045,8084.9
31047,9128.45
31049,9048.51
31051,7694.6
31053,9164.86
31055,9173.32
31057,12845.02
31059,9828.8
31061,9585.92
31063,7397.14
31065,11580.38
31067,9326.13
31069,10871.8
31071,11840.75
31073,10267.75
31075,7501.8
31077,9824.79
31079,8413.68
31081,8221.02
31083,11318.46
31085,6856.62
31087,10582.3
31089,12224.78
31091,6652.9
31093,9547.79
31095,8083.57
31097,11366.55
31099,10978.62
31101,9114.17
31103,10442.83
31105,10447.88
31107,9091.97
31109,8381.88
31111,9601.97
31113,11029.61
31115,10076.07
31119,9392.2
31117,8586.82
31121,9440.43
31123,10107.33
31125,11700.16
31127,11131.6
31129,12039.55
31131,9674.98
31133,10028.63
31135,8918.16
31137,10186.37
31139,10486.97
31141,8954.52
31143,9382.54
31145,10018.68
31147,11318.6
31149,11694.21
31151,10035.51
31153,8132.14
31155,9748.68
31157,9008.97
31159,9300.3
31161,8710.41
31163,8991.12
31165,6601.1
31167,8294.03
31169,9883.07
31171,8214.48
31173,12580.39
31999,*
31175,10880.18
31177,9175.82
31179,9149.64
31181,9639.51
31183,9780.51
31185,8874.27
,8887.56
33001,8920.2
33003,8366.83
33005,8346.64
33007,10046.04
33009,8733.13
33011,9115.5
33013,8843.17
33015,8994.44
33017,8324.28
33019,8898.93
33999,*
,11707.1
34001,11765.04
34003,11882.62
34005,11024.95
34007,11831.59
34009,10947.88
34011,12045.16
34013,13480.28
34015,11273.86
34017,12977.29
34019,9683.38
34021,11760.24
34023,11646.36
34025,11681.36
34027,10815.29
34029,11937.46
34031,12511.43
34033,11618.6
34035,10494.36
34037,10254.54
34999,*
34039,11205.92
34041,10624.91
,7902.88
35001,7690.8
35003,5932.83
35005,8500.02
35006,8501.5
35007,6839.46
35009,9013.53
35011,7556.54
35013,8246.99
35015,8994.79
35017,6361.35
35019,8494.82
35021,7512.52
35023,6682.64
35025,9884.15
35027,7112.47
35028,7494.7
35029,7330.53
35031,9117.28
35033,5467.35
35035,8646.93
35037,7941.12
35039,7133.31
35041,9518.67
35045,9089.53
35047,7172.51
35043,7621.4
35049,6340.24
35051,8308.15
35053,6691.74
35055,6862.91
35057,6710.25
35999,*
35059,10926.98
35061,7438.2
,10213.43
32510,9616.12
32001,8786.12
32003,11253.64
32005,8365.19
32007,8362.39
32009,8145.47
32011,6881.79
32013,8489.13
32015,7650.94
32017,7426.04
32019,8193.36
32021,8219.82
32023,9086.11
32027,9840.86
32029,7577.97
32999,*
32031,8420.42
32033,11093.01
,11489.62
36001,8851.95
36003,8022.78
36005,15618.61
36007,8297.56
36009,8480.75
36011,9055.09
36013,8088.57
36015,8649.69
36017,8020.2
36019,9179.3
36021,9274.39
36023,8917.92
36025,9010.1
36027,10527.26
36029,9024.97
36031,8376.8
36033,7981.58
36035,8795
36037,9006.63
36039,9491.64
36041,7258.1
36043,8799.8
36045,8883.03
36047,15202.81
36049,7934.66
36051,8108.2
36053,8083.14
36055,9538.7
36057,8459.6
36059,12571.95
36061,12349.76
36063,9033.68
36065,8799.28
36067,9449.93
36069,7814.23
36071,11357.92
36073,9148.59
36075,9361.15
36077,8400.64
36079,10800.89
36081,13381.2
36083,8901.26
36085,12638.84
36087,12052.13
36091,7980.51
36093,8225.28
36095,8224.77
36097,7793.96
36099,8261.54
36089,8244.09
36101,7474.11
36103,12524.2
36105,10160.07
36107,8054.17
36109,6891.14
36999,*
36111,9560.33
36113,7944.72
36115,7999.25
36117,9192.95
36119,12228.77
36121,8409.86
36123,6155.42
,9732.07
39001,10716.82
39003,10265.04
39005,8279.93
39007,10847.88
39009,9544.31
39011,8565.08
39013,9420.63
39015,9646.29
39017,9694.3
39019,7660.49
39021,9210.97
39023,9345.75
39025,9354.71
39027,9699.53
39029,9226.11
39031,9627.27
39033,9767.69
39035,10259.52
39037,9065.92
39039,9237.47
39041,8333.71
39043,10063.06
39045,9961.69
39047,9415.09
39049,10327.04
39051,9373.97
39053,8978.69
39055,8839.46
39057,8963.55
39059,9435.31
39061,10360.38
39063,8143.67
39065,9300.83
39067,10656.78
39069,10155.55
39071,9532.94
39073,9238.22
39075,8211.22
39077,9291.65
39079,9940.11
39081,11010.21
39083,9904.4
39085,9676.53
39087,9389.08
39089,9255.57
39091,9614.74
39093,9732.6
39095,10298.76
39097,9143.54
39099,9672.62
39101,9887.47
39103,8527.37
39105,9382.56
39107,8838.92
39109,9302.3
39111,8984.83
39113,10255.98
39115,9118.57
39117,9420.17
39119,9986.43
39121,8421.37
39123,9980.99
39125,9475.31
39127,9426.44
39129,9732.45
39131,10678.15
39133,8862.39
39135,9963.22
39137,9341.59
39139,9164.7
39141,9677.95
39143,9287.66
39145,11961.48
39147,8248.72
39149,8979.87
39151,9195.93
39153,10017.51
39155,9504.63
39157,9418.04
39999,*
39159,9103.2
39161,8926.28
39163,9018.68
39165,9298.15
39167,9496.69
39169,8265.44
39171,8885.95
39173,9167
39175,8979.89
,9647.33
40001,10673.48
40003,8544.79
40005,10920.5
40007,8483.59
40009,9528.48
40011,10280.48
40013,11089.37
40015,11148.98
40017,9636.37
40019,10238.59
40021,9306.93
40023,11790.99
40025,9968.63
40027,9520.4
40029,10929.55
40031,8745.88
40033,9866.82
40035,9838.88
40037,9373.27
40039,9811.23
40041,9326.63
40043,9298.89
40045,8408.9
40047,8858.14
40049,9540.32
40051,9618.53
40053,10172.35
40055,13144.04
40057,9878.91
40059,9374.83
40061,10123.55
40063,9737.8
40065,9831.97
40067,10496.5
40069,11953.45
40071,8635.21
40073,10117.81
40075,9880.16
40077,9622.95
40079,9848.11
40081,9599.28
40083,9625.62
40085,10882.05
40093,9561.55
40095,10523.45
40097,9837.87
40087,9392.66
40089,9853.07
40091,9789.37
40099,9867.33
40101,9948.98
40103,8591.95
40105,8420.6
40107,9582.8
40109,10297.13
40111,9081.28
40113,9249.16
40115,9225.74
40117,10360.99
40119,9187.94
40121,9425.45
40123,10198.04
40125,9674.28
40127,9758.82
40129,11145.11
40131,8621.27
40133,10711.91
40135,9896.7
40137,9029.37
40139,8257.26
40141,9870.57
40143,9377.6
40999,*
40145,8538.87
40147,7857.84
40149,9414.89
40151,8172.53
40153,8466.73
,8085.45
41001,7883.06
41003,6897.03
41005,8085.35
41007,9251.42
41009,8354.81
41011,8710.92
41013,7821.84
41015,7752.87
41017,7632.69
41019,7585.94
41021,7377.54
41023,6976.49
41025,8206.88
41027,7500.44
41029,7644.41
41031,8828.65
41033,7239.31
41035,7871.76
41037,8431.51
41039,7608.5
41041,7696.15
41043,8228.22
41045,8853.59
41047,8571.08
41049,8565.39
41051,8745.25
41053,8012.36
41055,7705.56
41057,8115.42
41999,*
41059,8773.26
41061,8350.42
41063,9306.21
41065,8399.59
41067,8434.87
41069,7482.69
41071,8415.38
,10265.05
42001,9422.9
42003,11053.15
42005,9468.11
42007,10029.39
42009,9639.24
42011,10230.55
42013,9992.38
42015,8245.01
42017,10533.4
42019,8878.41
42021,10401.28
42023,9806.18
42025,9924.42
42027,9536.01
42029,10071.04
42031,9514.14
42033,9723.96
42035,9173.94
42037,9528.38
42039,8756.15
42041,9804.98
42043,10511.71
42045,11896.14
42047,9856.22
42049,9119.35
42051,9396.67
42053,9237.94
42055,9179.09
42057,10046.58
42059,9564.87
42061,9281.85
42063,9705.56
42065,10088.42
42067,9155.72
42069,9558.65
42071,8682.85
42073,10992.01
42075,8793.64
42077,9801.56
42079,9917.45
42081,8837.27
42083,8534.64
42085,9551.05
42087,9016.23
42089,9410.31
42091,10639.64
42093,10510.87
42095,10646.28
42097,10544.03
42099,9948.51
42101,13327.03
42103,9296.88
42105,8612.31
42107,9639.04
42109,8936.06
42111,9927.07
42113,8837.07
42115,8406.16
42117,8291.78
42999,*
42119,8634.68
42121,9448.31
42123,8090.36
42125,10155.55
42127,9044.56
42129,10054.93
42131,8607.04
42133,9978.95
,5579.12
,10359.52
44001,9774.07
44003,10794.65
44005,9983.94
44007,10630.75
44999,*
44009,9364.49
,8851.75
45001,9056.43
45003,8371.09
45005,10927.35
45007,9159.71
45009,10409.63
45011,8650.78
45013,8087.89
45015,9134.95
45017,9560.63
45019,9047.1
45021,8499.76
45023,9113.86
45025,8512.56
45027,9198.5
45029,9336.91
45031,9608.5
45033,10177.49
45035,9126.31
45037,8385.59
45039,9368.33
45041,9545.95
45043,8735.39
45045,8602.19
45047,9616.3
45049,9701
45051,8509.22
45053,8827.78
45055,8761.62
45057,8700.19
45059,9059.77
45061,10035.76
45063,8507.88
45067,8882.17
45069,9422.76
45065,8419.19
45071,8727.92
45073,8368.13
45075,9524.71
45077,8845.45
45079,8918.11
45081,9017.45
45083,8658.08
45085,9407.48
45999,*
45087,9452.71
45089,9604.7
45091,8570.19
,8393.51
46003,8522.58
46005,7277.92
46007,12227.12
46009,9666.44
46011,7836.77
46013,9133.62
46015,8956.71
46017,14811.57
46019,6827.52
46021,6882.26
46023,10242.78
46025,6826.55
46027,8709.35
46029,7884.71
46031,10295.16
46033,7742.4
46035,8499.79
46037,9302.23
46039,8103.87
46041,13808.14
46043,9140.54
46045,7913.07
46047,7990.33
46049,13141.36
46051,7922.5
46053,8621.32
46055,10836.92
46057,7498.76
46059,8915.13
46061,6836.71
46063,5481
46065,7040.14
46067,8418.35
46069,8925.85
46071,10890.63
46073,8804.59
46075,7495.17
46077,8113.23
46079,7500.52
46081,7131.38
46083,8957.25
46085,8024.33
46091,8203.72
46087,7871.66
46089,6934.31
46093,6936.63
46095,9827.93
46097,8654.89
46099,8397.74
46101,8207.7
46102,16017.37
46103,7913.23
46105,8198.28
46107,10906.76
46109,8884.58
46111,8128.38
46115,11497.09
46117,7057.19
46119,7093.61
46121,14604.35
46123,8247.75
46125,8303.24
46999,*
46127,8171.86
46129,8886.2
46135,7523.53
46137,8601.09
,9098.1
47001,8432.85
47003,9240.19
47005,9068.94
47007,9627.71
47009,8556.74
47011,9140.79
47013,8675.11
47015,9533.43
47017,9103.86
47019,8458.47
47021,9533.23
47023,9124.83
47025,9214.03
47027,9027.43
47029,7782.9
47031,9980.75
47033,9172.51
47035,8027.58
47037,9468.81
47041,8663.45
47039,9786.36
47043,10464.01
47045,10429.28
47047,8816.6
47049,9886.62
47051,9504.47
47053,9149.56
47055,9953.02
47057,7953.98
47059,8105.48
47061,9122.37
47063,8569.25
47065,9534.43
47067,9412.88
47069,9380.55
47071,8986.24
47073,8160.32
47075,10125.7
47077,10129.09
47079,8518.25
47081,9885.42
47083,9971.89
47085,9940.95
47087,8582.35
47089,8147.7
47091,8502.84
47093,8465.38
47095,12725.15
47097,10301.4
47099,8952.47
47101,8773.55
47103,8941.41
47105,7504.15
47111,10084.16
47113,9469.45
47115,8834.82
47117,9549.71
47119,8628.76
47107,8400.98
47109,8861.46
47121,7790.17
47123,7693.21
47125,8746.81
47127,8087.88
47129,8111.81
47131,9292.67
47133,8683.89
47135,11017.62
47137,9233.1
47139,7468.97
47141,8711.55
47143,8775.26
47145,8514.94
47147,9670.98
47149,8982
47151,9979.49
47153,9405.94
47155,8107.53
47157,10243.38
47159,9483.49
47161,8563.05
47163,7833.1
47165,9569.69
47167,10025.78
47169,10762.46
47999,*
47171,8419.06
47173,8072.8
47175,8508.04
47177,9574.31
47179,8151.86
47181,9124.48
47183,9626.7
47185,8428.63
47187,7960.14
47189,9259.22
,10985.27
48001,11252.84
48003,8052.16
48005,10214.86
48007,8300.09
48009,10390.34
48011,10317.52
48013,10342.43
48015,9250.59
48017,10664.73
48019,8922.57
48021,10180.83
48023,11488.43
48025,12575.89
48027,9942.15
48029,9977.62
48031,8197.66
48033,7554.91
48035,8674.71
48037,9603.93
48039,12123.74
48041,9885.7
48043,6680.15
48045,10001.7
48047,14189.2
48049,9404.81
48051,10970.43
48053,9650.83
48055,11875.9
48057,10588.31
48059,10101.75
48061,11502.44
48063,11166.94
48065,9249.82
48067,10278.93
48069,11327.73
48071,12121.91
48073,10948.51
48075,8371.63
48077,10340.27
48079,12252.47
48081,9377.74
48083,9380.66
48085,10669.27
48087,15925.11
48089,11176.03
48091,9068.41
48093,9432.31
48095,10119.7
48097,10749.35
48099,9432.41
48101,8336.32
48103,13723.33
48105,8477.69
48107,11827.31
48109,15371.93
48111,10380.48
48113,12111.39
48115,10359.15
48123,10442.67
48117,9000.15
48119,9501.22
48121,10863.72
48125,10451.83
48127,13077.58
48129,9384.31
48131,13241.66
48133,10352.43
48135,9883.99
48137,9084.13
48141,9613.44
48139,10861.25
48143,9113.92
48145,10469.77
48147,12319.98
48149,9644.98
48151,12091.03
48153,11872.26
48155,11880.47
48157,11070.47
48159,10018.72
48161,10556.61
48163,11144.61
48165,10980.28
48167,13165.79
48169,10912.08
48171,7400.66
48173,11826.15
48175,11714.95
48177,9653.29
48179,10875.59
48181,11837.99
48183,10743.84
48185,10799.39
48187,9451.98
48189,9801.17
48191,8903.72
48193,9546.41
48195,10269.22
48197,12283.84
48199,10699.24
48201,12673.66
48203,10343.34
48205,11086.6
48207,10581.36
48209,9960.37
48211,8358.9
48213,10818.41
48215,11629.32
48217,9268.27
48219,10781.87
48221,9841.88
48223,10466.34
48225,9519.08
48227,10386.09
48229,6660.32
48231,12127.68
48233,10525.95
48235,7339.52
48237,9938.49
48239,11201.51
48241,11235.29
48243,7605.67
48245,11921.38
48247,16634.55
48249,13464.87
48251,11700.62
48253,10449.66
48255,11201.71
48257,11104.1
48259,9090.67
48261,17646.48
48263,11122.73
48265,9007.46
48267,9042.41
48269,11302.91
48271,8997.79
48273,12007.87
48275,10499.25
48283,10275.72
48277,10983.69
48279,9762.12
48281,14177.67
48285,11788.26
48287,10644.84
48289,9816.14
48291,13362.73
48293,10309.27
48295,6837.19
48297,10315.19
48299,9406.96
48301,*
48303,10776.28
48305,11215.64
48313,12165.54
48315,11214.69
48317,13657.89
48319,8381.2
48321,12858.04
48323,11993.75
48307,9705.36
48309,9247.22
48311,8028.92
48325,10200.05
48327,11207.26
48329,9363.87
48331,11307.24
48333,8756.63
48335,12081.69
48337,10347.51
48339,11642.19
48341,8893.26
48343,10436.15
48345,9530.26
48347,10301.25
48349,10098.94
48351,11295.2
48353,10591.45
48355,11124.52
48357,8836.99
48359,7032.07
48361,11051.8
48363,11015.49
48365,11190.61
48367,10837.56
48369,10257.51
48371,9854.98
48373,9028.76
48375,10378.47
48377,5651.86
48379,10861.6
48381,9106.06
48383,12065.77
48385,9482.54
48387,10563.74
48389,8401.35
48391,11785.25
48393,8253.35
48395,11659.98
48397,10318.64
48399,10707.15
48401,11411.2
48403,11536.16
48405,10797.9
48407,12795.4
48409,10718.38
48411,8900.24
48413,13343.31
48415,10213.86
48417,8945.93
48419,10482.83
48421,6593.72
48423,10807.69
48425,10515.43
48427,12224.58
48429,9819.09
48431,8126.41
48433,13713.65
48435,10902.18
48437,10332.05
48439,11725.6
48441,9843.6
48443,7919.29
48445,11353.76
48447,13611.43
48449,9867.92
48451,9353.35
48453,10258.43
48455,10740.84
48457,10266.17
48999,*
48459,10819.13
48461,12585.61
48463,9126.24
48465,8747.02
48467,10213.12
48469,11038.76
48471,11742.04
48473,11652.16
48475,10516
48477,9149.87
48479,11805.43
48481,12614.83
48483,12592.18
48485,11445.77
48487,11687.57
48489,12717
48491,9574.73
48493,9440.87
48495,9973.07
48497,11659.79
48499,10036.4
48501,10526.05
48503,11559.59
48505,12696.29
48507,14217.02
,*
,8598
49001,8763.18
49003,7972.47
49005,8729.5
49007,8157.29
49009,9971.37
49011,8436.73
49013,6714.11
49015,7757.62
49017,6740.44
49019,7080.27
49021,7721.16
49023,9245.22
49025,7801.16
49027,8105.21
49029,7353.52
49031,8002.11
49033,7149.05
49035,9091.94
49037,9633.67
49039,8258.31
49041,7833.47
49043,7247.84
49045,8863.93
49999,*
49047,7988.09
49049,8750.34
49051,8742.21
49053,8304.42
49055,6636.67
49057,8753.23
,8759.44
51001,8931.65
51003,8254.79
51510,8958.72
51005,7940.4
51007,9449.7
51009,8643.46
51011,8326.47
51013,8349.16
51015,8052.45
51017,11044.78
51019,7758.71
51021,7818.13
51023,7504.44
51520,8442.05
51025,8879.12
51027,7108.91
51029,8847.94
51530,8394.11
51031,8418.17
51033,9129.62
51035,8473.14
51036,9118.07
51037,8654
51540,9275.57
51550,9227
51041,8659.59
51043,7804.42
51570,9729.5
51580,7818.3
51045,8534.97
51047,9158.95
51049,9072.54
51590,10482.72
51051,8585.67
51053,9612.01
51595,10474.94
51057,9035.4
51059,8059.87
51600,8847.95
51610,8260.19
51061,8864.43
51063,7619.07
51065,8131.15
51067,7093.68
51620,8914.49
51069,8133.17
51630,10101.03
51640,9284.65
51071,7843.43
51073,8732.98
51075,8119.2
51077,7874.92
51079,8331.77
51081,9446.58
51083,8346.31
51650,8956.97
51085,8913.57
51660,9325.45
51087,9318.96
51089,8602.51
51091,8095.08
51670,10184.93
51093,8644.61
51095,8224.81
51099,9513.09
51101,9034.71
51097,8461.19
51103,8123.03
51105,7634.37
51678,8343.3
51107,8502.53
51109,8792.59
51111,8296.66
51680,9425.06
51113,7703.15
51683,9491.69
51685,8894.9
51690,9638.33
51115,8275.46
51117,8371.71
51119,7924.25
51121,8585.6
51125,9060.21
51127,8341.34
51700,9380.69
51710,10505.13
51131,9588.49
51133,7835.03
51720,9312.31
51135,10207.97
51137,8520.81
51139,8626.84
51141,8230.73
51730,10823.05
51143,8131.62
51735,8587.19
51740,10160.03
51145,8949.39
51147,8512.95
51149,8943.53
51153,8591.44
51155,9205.71
51750,9062.39
51157,7916.38
51159,9295.43
51760,10647.2
51161,8197.91
51770,9304.22
51163,7174.84
51165,8410.16
51167,7897.35
51775,8241.36
51169,7906.15
51171,9129.02
51173,8622.78
51175,8722.34
51177,9710.54
51179,9634.12
51790,8770.45
51800,9099.16
51181,8637.83
51183,9813.99
51185,8552.48
51999,*
51810,9087.54
51187,8619.14
51191,8135.08
51820,9386.94
51193,8926.48
51830,7748.43
51840,8544.27
51195,8629.07
51197,9029.11
51199,8032.29
,5017.97
78010,5306.38
78020,2898
78030,4910.5
,8435.84
50001,7905.12
50003,8807.1
50005,7951.57
50007,7927.48
50009,7917.25
50011,8739.48
50013,7025.98
50015,7533.08
50017,9248.65
50019,7259.55
50021,9145.38
50999,*
50023,8476.93
50025,8501.72
50027,9359.46
,8471.18
53001,8531.89
53003,8081.54
53005,9057.62
53007,8193.38
53009,7897.36
53011,8805.79
53013,9070.81
53015,8438.23
53017,8184.98
53019,7663.09
53021,8769.34
53023,11286.6
53025,8040.8
53027,8396.16
53029,7219.94
53031,7412.69
53033,8919.74
53035,7814.78
53037,8038.85
53039,8358.75
53041,8288.31
53043,10651.17
53045,8118.15
53047,7766.87
53049,8949.42
53051,8183.24
53053,8520.95
53055,7210.74
53057,8741.98
53059,7489.69
53061,8558.28
53063,9042.6
53065,7538.29
53067,7397.25
53999,*
53069,7865.7
53071,8070.19
53073,8097.63
53075,10358.96
53077,8157.23
,8603.33
55001,8528.38
55003,8948.65
55005,8989.13
55007,7898.47
55009,7937.75
55011,8182.25
55013,7688.34
55015,7900.18
55017,8727.16
55019,8963.03
55021,7626.18
55023,8625.84
55025,7956.84
55027,8156.87
55029,7323.44
55031,9872.01
55033,9242.16
55035,8545.38
55037,7481.27
55039,8102.93
55041,8460.13
55043,7740.09
55045,7889.12
55047,8322.72
55049,8227.95
55051,7295.05
55053,8403.44
55055,7579.57
55057,7568.17
55059,9258.28
55061,7994.21
55063,7541.42
55065,8566.89
55067,9491.45
55069,8389.4
55071,7908.91
55073,7701.7
55075,8186.79
55077,8407.77
55078,7991.47
55079,10746.09
55081,7712.58
55083,7923.35
55085,7671.97
55087,7825.24
55089,8048.65
55091,9104.63
55093,7993.89
55095,9016.39
55097,8306.39
55099,7400.32
55101,9581.65
55103,8277.79
55105,8891.25
55107,10230.06
55111,7633.48
55113,8139.05
55115,7985.15
55117,7471.67
55109,8880.94
55119,7675.82
55121,8318.24
55999,*
55123,8217.21
55125,7796.18
55127,8512.13
55129,7457.27
55131,8490.04
55133,8717.22
55135,7902.57
55137,7506.08
55139,8083.37
55141,8149.36
,8748.78
54001,8482.49
54003,8342.93
54005,9141.69
54007,7040
54009,11127
54011,8737.82
54013,8237.58
54015,8982.71
54017,6979.32
54019,8663.16
54021,9100.5
54023,7364.76
54025,8950.57
54027,8028.04
54029,10945.25
54031,7428.85
54033,9058.57
54035,8266.39
54037,8162.99
54039,8922.59
54041,7896.13
54043,8295.12
54045,9316.61
54049,9833.62
54051,8180.07
54053,8696.33
54047,8093.02
54055,8150.82
54057,10450.95
54059,8293.89
54061,9451.32
54063,8464.57
54065,8898.29
54067,7570.28
54069,8916.33
54071,8109.96
54073,9077.6
54075,8997.53
54077,9416.67
54079,8691
54081,9066.34
54083,8744.3
54085,7719.39
54087,7830.27
54089,7346.59
54091,8866.62
54093,7272.72
54095,8011.2
54999,*
54097,7015.47
54099,8182.27
54101,8788.04
54103,8940.32
54105,7080.84
54107,9232.46
54109,8399.13
,8420.43
56001,7797.1
56003,9204.52
56005,8693.59
56007,7375
56009,11001.83
56011,6575.47
56013,8417.35
56015,7827.5
56017,9725.13
56019,6819.02
56021,9102.66
56023,7924.62
56025,9150.45
56027,10440.29
56029,7434.17
56031,9236.41
56033,6964.46
56035,7283.54
56037,8868.11
56039,7302.54
56999,*
56041,8029.68
56043,8701.62
56045,7460.49
,*
