"","project_id","week","day","hour","num_authors"
"1",14008865,0,2,5,1
"2",29907465,0,2,5,1
"3",14457440,0,3,14,1
"4",30297648,0,2,19,1
"5",41906902,0,1,18,1
"6",2534473,0,4,15,1
"7",13680933,0,1,10,1
"8",30432396,0,2,20,1
"9",69663,0,1,6,1
"10",28447787,0,1,7,1
"11",28789567,0,1,16,1
"12",6749606,0,2,10,1
"13",29214983,0,2,0,1
"14",11506652,0,1,9,1
"15",2637064,0,2,0,1
"16",26609044,0,1,18,1
"17",9727517,0,2,0,1
"18",14576577,0,3,10,1
"19",24223412,0,5,14,1
"20",90674,0,1,17,1
"21",11572857,0,3,14,1
"22",20170390,0,2,10,1
"23",26052818,0,1,13,1
"24",6924734,0,3,18,1
"25",13690972,0,3,11,1
"26",11666347,0,3,5,1
"27",14652374,0,1,8,1
"28",1957357,0,3,12,1
"29",10358009,0,1,13,1
"30",522863,0,4,13,1
"31",30424325,0,1,20,1
"32",16153568,0,1,23,1
"33",29781946,0,2,4,1
"34",14361364,0,2,23,1
"35",30325875,0,1,17,1
"36",13712884,0,2,18,1
"37",13833843,0,3,18,1
"38",26147053,0,2,16,1
"39",12396851,0,3,15,1
"40",30423358,0,1,18,1
"41",6006586,0,1,1,1
"42",9700205,0,1,7,1
"43",7183308,0,3,6,1
"44",14657520,0,3,15,1
"45",7232779,0,4,23,1
"46",14703707,0,3,15,1
"47",29812475,0,2,14,1
"48",37935359,0,3,16,1
"49",12545311,0,2,11,1
"50",22756186,0,2,19,1
"51",8636395,0,2,21,1
"52",29871311,0,1,20,1
"53",14618668,0,2,2,1
"54",8747709,0,2,8,1
"55",7194141,0,1,12,1
"56",12189192,0,1,12,1
"57",14368093,0,3,18,1
"58",14657057,0,1,15,1
"59",14526572,0,2,12,1
"60",14653862,0,1,10,1
"61",18411,0,4,20,1
"62",7187942,0,4,0,1
"63",29131646,0,2,7,1
"64",16745764,0,2,23,1
"65",14414855,0,2,23,1
"66",9753786,0,2,19,1
"67",26703509,0,1,18,1
"68",30430223,0,2,2,1
"69",40915030,0,4,0,1
"70",5547615,0,1,19,1
"71",22871752,0,5,12,1
"72",27550694,0,3,17,1
"73",21544106,0,2,7,1
"74",829705,0,3,19,1
"75",3643457,0,4,20,1
"76",30412348,0,2,4,1
"77",5005870,0,3,15,1
"78",7106032,0,1,14,1
"79",13759258,0,2,9,1
"80",30416308,0,2,23,1
"81",12674810,0,2,17,1
"82",1448526,0,5,16,1
"83",6191845,0,4,14,1
"84",28984479,0,2,12,1
"85",29846237,0,2,2,1
"86",12951521,0,1,10,1
"87",6437831,0,2,13,1
"88",1796833,0,3,16,1
"89",196146,0,5,15,1
"90",30375861,0,1,21,1
"91",38676037,0,3,4,1
"92",6959672,0,2,16,1
"93",33517947,0,2,12,1
"94",7300349,0,3,11,1
"95",2260521,53,30,15,1
"96",7230797,0,4,16,1
"97",5385094,0,1,19,1
"98",14583668,0,1,0,1
"99",30412760,0,1,4,1
"100",14696597,0,3,7,1
"101",14432910,0,1,19,1
"102",7186592,0,3,18,1
"103",30044367,0,2,13,1
"104",2423706,0,4,2,1
"105",13822620,0,3,13,1
"106",6307209,0,2,14,1
"107",26246718,0,1,13,1
"108",2941282,0,2,8,1
"109",14684814,0,2,19,1
"110",2242341,0,4,21,1
"111",30441952,0,2,18,1
"112",30082435,0,2,14,1
"113",22751977,0,1,20,1
"114",6599938,0,3,0,1
"115",22454434,0,2,22,1
"116",7196686,0,1,16,1
"117",4804191,0,1,15,1
"118",30419067,0,1,13,2
"119",10981662,0,1,17,1
"120",14404896,0,3,0,1
"121",12327290,0,1,13,1
"122",11807664,0,4,17,1
"123",14686604,0,3,16,1
"124",5391423,0,3,16,1
"125",10481262,0,2,9,1
"126",10945123,0,4,12,1
"127",9263373,0,1,4,1
"128",4866946,0,2,20,1
"129",190353,0,3,7,1
"130",3981687,0,1,8,1
"131",16990328,0,1,5,1
"132",84759,0,2,14,1
"133",14710348,0,3,21,1
"134",4006671,0,2,20,1
"135",17425045,0,4,14,1
"136",2302110,0,1,12,1
"137",9835823,0,1,11,1
"138",7313370,0,4,20,1
"139",29913062,0,2,7,1
"140",7170105,0,3,13,1
"141",2415136,0,2,14,1
"142",29471110,0,2,16,1
"143",30426189,0,1,21,1
"144",31920758,0,1,14,1
"145",10962737,0,2,1,1
"146",13537989,0,2,15,1
"147",4410537,0,2,0,1
"148",7291060,0,2,22,1
"149",6455008,0,2,16,1
"150",6456969,0,3,15,1
"151",16258361,0,2,11,1
"152",11447696,0,3,18,1
"153",1864582,0,1,9,1
"154",14660278,0,1,18,1
"155",30365402,0,1,22,1
"156",10750996,0,1,10,1
"157",3392253,0,4,22,1
"158",6365628,0,2,2,1
"159",12649607,0,1,20,1
"160",13123326,0,1,7,1
"161",29665376,0,2,7,1
"162",4381105,0,3,11,1
"163",220703,0,3,5,1
"164",4316289,0,2,17,1
"165",28477171,0,1,21,1
"166",12475829,0,2,11,1
"167",127001,0,3,18,1
"168",25740120,0,1,8,2
"169",26603361,0,2,20,1
"170",7292018,0,2,23,1
"171",14710990,0,3,21,1
"172",14097259,0,2,11,1
"173",7202300,0,2,3,1
"174",5539735,0,3,19,1
"175",1962322,0,3,17,1
"176",14691110,0,3,1,1
"177",7310813,0,4,11,1
"178",3169614,0,2,4,1
"179",21058264,0,1,19,1
"180",21203398,0,2,15,1
"181",7220602,0,3,12,1
"182",14307920,0,3,14,1
"183",7100519,0,3,8,1
"184",918815,0,1,22,1
"185",14117968,0,3,11,1
"186",7099514,0,2,4,1
"187",28132243,0,2,11,1
"188",1363368,53,31,14,1
"189",7189796,0,4,13,1
"190",2219591,0,2,13,1
"191",7922440,0,2,0,1
"192",8158728,0,1,16,1
"193",26773993,0,2,5,1
"194",109861,0,3,17,1
"195",14665944,0,3,3,1
"196",14405554,0,2,19,1
"197",14660554,0,2,9,1
"198",41553248,0,3,8,1
"199",21637407,0,1,7,1
"200",29990088,0,2,19,1
"201",8070128,0,2,17,1
"202",12868406,0,2,23,1
"203",6919610,0,4,0,1
"204",1918203,0,4,10,1
"205",8470562,0,4,6,1
"206",10137515,0,2,16,1
"207",2765042,0,3,19,1
"208",30441210,0,2,22,1
"209",252897,0,1,12,1
"210",6918160,0,1,14,1
"211",2831295,0,4,12,1
"212",3487334,0,2,14,1
"213",30361102,0,2,23,1
"214",1977426,0,3,14,1
"215",5679651,0,2,7,1
"216",30318207,0,2,10,1
"217",16757196,0,1,0,1
"218",7312004,0,4,16,1
"219",7297333,0,3,6,1
"220",12525275,0,2,13,1
"221",9850757,0,3,23,1
"222",2485897,0,2,14,1
"223",30406177,0,1,0,1
"224",9939545,0,3,20,1
"225",30293508,0,2,20,1
"226",30045178,0,1,23,1
"227",109070,0,2,11,1
"228",9735994,0,5,19,1
"229",30418843,0,1,12,1
"230",24986696,0,1,9,1
"231",16071751,0,1,22,1
"232",13032749,0,4,23,1
"233",15131600,0,4,4,1
"234",3454665,0,5,23,1
"235",7307574,0,3,20,1
"236",14656615,0,1,14,1
"237",7195578,0,1,14,1
"238",14710989,0,3,22,1
"239",1166351,0,4,18,1
"240",30406734,0,1,22,1
"241",23973955,0,3,21,1
"242",24959912,0,1,16,1
"243",12165904,0,3,9,1
"244",7212825,0,2,20,2
"245",13831627,0,3,21,1
"246",24397,0,4,20,1
"247",32313663,0,2,8,1
"248",12668928,0,2,3,1
"249",10920697,0,5,8,1
"250",11767913,0,2,13,1
"251",38703867,0,1,7,1
"252",30431069,0,2,3,1
"253",14670252,0,3,1,1
"254",7126931,0,3,10,1
"255",13006940,0,2,23,1
"256",2950674,0,4,10,1
"257",18263359,0,3,19,1
"258",3448602,0,3,2,1
"259",12381847,0,2,17,1
"260",29796617,0,2,11,1
"261",17418650,53,30,22,1
"262",6362444,0,2,12,1
"263",11040798,0,2,0,1
"264",5924325,0,3,0,1
"265",30425984,0,1,21,1
"266",30434353,0,2,8,1
"267",2262412,53,31,16,1
"268",29096916,0,1,16,1
"269",1959089,0,5,12,1
"270",12014199,0,2,12,1
"271",20526637,0,2,12,1
"272",3457978,0,3,8,1
"273",4706381,0,3,3,1
"274",5937167,0,2,19,1
"275",6885982,0,1,20,1
"276",15137592,0,2,4,1
"277",4798708,0,4,19,1
"278",13114198,0,2,0,4
"279",7207211,0,4,1,1
"280",7309482,0,4,3,1
"281",12073530,0,2,20,1
"282",3579328,0,4,16,1
"283",30231660,0,2,18,1
"284",5779255,0,1,19,1
"285",5915452,0,4,18,1
"286",22047929,0,2,18,1
"287",14708507,0,3,19,1
"288",13941123,0,1,17,1
"289",3685670,0,3,9,1
"290",127256,0,2,1,1
"291",30345057,0,2,14,1
"292",5825838,0,2,0,1
"293",14649830,0,1,21,1
"294",7076501,0,2,16,1
"295",7192776,0,1,6,1
"296",23083722,0,2,13,1
"297",10821121,0,1,7,1
"298",43673685,0,5,7,1
"299",12397605,0,2,19,2
"300",13564703,0,3,10,1
"301",14663104,0,1,22,1
"302",14604075,0,2,13,1
"303",30096514,0,1,20,1
"304",6963897,0,3,8,1
"305",2291049,0,1,6,1
"306",6105117,0,1,13,1
"307",14655535,0,1,13,1
"308",30250525,0,1,3,1
"309",7186230,0,2,22,1
"310",36888531,0,1,23,2
"311",7106374,0,4,3,1
"312",30430342,0,2,2,1
"313",29397663,0,1,17,1
"314",28135094,0,1,1,1
"315",3426664,0,3,20,1
"316",1937873,0,1,23,1
"317",5902473,0,2,0,1
"318",30457664,0,4,4,1
"319",14702585,0,3,14,1
"320",14269875,0,1,21,2
"321",7247023,0,4,20,1
"322",30103089,0,2,13,1
"323",14625698,0,2,15,1
"324",14057267,0,3,13,1
"325",29231264,0,1,22,1
"326",16851480,0,2,13,1
"327",43237399,0,1,12,1
"328",4789252,0,1,12,1
"329",2339354,53,31,18,1
"330",7023779,0,1,21,1
"331",2256493,0,5,22,1
"332",14387196,0,3,9,1
"333",14505773,0,2,7,1
"334",209310,0,3,8,1
"335",772709,0,2,7,1
"336",13764688,0,3,7,1
"337",27613765,0,2,12,1
"338",11567972,0,4,8,1
"339",7217164,0,4,6,1
"340",10166051,0,3,10,1
"341",1449009,0,3,15,1
"342",22102900,0,2,13,1
"343",14551240,0,3,15,1
"344",13975273,0,3,15,1
"345",7160878,0,3,11,1
"346",14638303,0,2,11,1
"347",10074654,0,3,0,1
"348",27253616,0,2,6,1
"349",6620317,0,3,16,1
"350",6352357,0,1,14,1
"351",29668271,0,2,17,1
"352",7200148,0,2,5,1
"353",13336997,0,2,4,1
"354",5793248,0,1,22,1
"355",29641063,0,1,5,1
"356",2253799,0,1,15,1
"357",7120389,0,3,10,1
"358",28152775,0,1,19,1
"359",9607266,0,1,10,1
"360",11495477,0,2,0,1
"361",7133358,0,1,16,1
"362",4716530,0,2,21,1
"363",23955615,0,2,1,1
"364",3068278,0,2,7,1
"365",7201143,0,2,1,1
"366",6431465,0,3,15,1
"367",26923425,0,2,6,1
"368",18059815,0,2,1,1
"369",1891311,0,1,0,1
"370",11407067,0,3,14,1
"371",4332390,0,3,21,1
"372",9922211,0,4,18,1
"373",7251341,0,2,22,1
"374",11979319,0,3,20,1
"375",7264121,0,2,17,1
"376",13722906,0,2,10,1
"377",29355107,0,2,13,1
"378",7161128,0,3,13,1
"379",4751952,0,1,9,1
"380",7180472,0,2,16,1
"381",4455600,0,4,21,1
"382",3805610,0,3,14,1
"383",28578,0,1,9,1
"384",3654891,0,4,16,1
"385",7175823,0,3,3,1
"386",24924,0,2,23,1
"387",157731,0,5,15,1
"388",6854811,0,3,5,1
"389",10113287,0,4,8,1
"390",1838738,0,1,15,1
"391",419838,0,2,18,1
"392",23356312,0,4,15,1
"393",24676,53,31,7,1
"394",14688578,0,2,22,1
"395",30059143,0,2,20,1
"396",28402757,0,2,7,1
"397",29011372,0,2,13,1
"398",4039583,0,1,10,1
"399",7198366,0,2,2,1
"400",14665649,0,1,23,1
"401",14677316,0,2,13,1
"402",14236848,0,2,17,1
"403",3779265,0,1,0,1
"404",14661288,0,2,13,1
"405",14428629,0,2,16,1
"406",5699981,0,2,1,1
"407",14362616,0,3,16,1
"408",7231316,0,4,18,1
"409",14581690,0,2,17,1
"410",29861018,0,2,12,1
"411",6883914,0,1,1,1
"412",211110,53,30,21,1
"413",28737554,0,1,22,1
"414",1449699,0,3,23,1
"415",7186198,0,4,14,1
"416",28831220,0,2,18,1
"417",6696721,0,2,8,1
"418",194804,0,3,13,1
"419",28880604,0,2,21,1
"420",10888021,0,1,19,1
"421",30441677,0,2,16,1
"422",7084020,0,2,20,1
"423",13082768,53,31,10,1
"424",12314941,0,3,5,1
"425",4763378,0,4,17,1
"426",6122263,0,3,9,1
"427",8786532,0,2,9,1
"428",14575434,0,2,3,1
"429",7220465,0,3,11,1
"430",29796146,0,2,23,1
"431",26244210,0,5,6,1
"432",1884343,0,5,4,1
"433",14696092,0,3,7,1
"434",11359605,0,3,15,1
"435",15338222,0,4,23,1
"436",13108179,0,4,17,1
"437",11674922,0,2,20,1
"438",14648211,0,3,20,1
"439",14368802,0,3,22,1
"440",13042724,0,1,7,1
"441",11972,0,2,23,1
"442",1493430,0,2,22,1
"443",6390632,0,4,21,1
"444",7137644,0,2,12,1
"445",30433294,0,2,6,1
"446",29637775,0,1,5,1
"447",30159494,0,2,1,1
"448",114586,0,2,14,1
"449",15758037,0,1,15,1
"450",5483283,0,3,11,1
"451",4303414,0,3,23,1
"452",7185621,0,4,14,1
"453",11110642,0,2,11,1
"454",6431352,0,3,13,1
"455",9786943,0,1,20,1
"456",11501638,0,4,4,1
"457",6824388,0,2,18,1
"458",14650950,0,1,10,1
"459",14594351,0,1,17,1
"460",14557258,0,3,13,1
"461",7175705,0,4,6,1
"462",6641070,0,1,12,1
"463",7222979,0,3,16,1
"464",9866455,0,4,14,1
"465",3993719,0,1,13,1
"466",6876228,0,3,23,1
"467",30338236,0,2,14,1
"468",9948144,0,1,23,1
"469",2426737,0,4,21,1
"470",6943972,0,3,18,1
"471",7301975,0,1,9,1
"472",8277485,0,3,9,1
"473",2992240,0,2,1,1
"474",12320371,0,1,18,1
"475",30423443,0,2,19,1
"476",1929908,0,1,6,1
"477",626554,0,4,1,1
"478",14471186,0,2,15,1
"479",7234878,0,2,13,1
"480",638593,0,1,14,1
"481",6843112,0,1,17,1
"482",14701229,0,3,12,1
"483",11240695,0,3,10,1
"484",8147724,0,2,10,1
"485",30435410,0,2,15,1
"486",327874,53,31,2,1
"487",6999160,0,2,18,1
"488",13686708,0,1,5,1
"489",1449832,0,5,12,1
"490",7228494,0,4,21,1
"491",118382,0,2,8,1
"492",1969586,0,4,13,1
"493",13951155,0,2,23,1
"494",12821859,0,3,23,1
"495",3091365,0,4,13,1
"496",9912074,0,3,20,1
"497",14407964,0,2,23,1
"498",35342,0,4,4,1
"499",70436,0,2,3,1
"500",13421013,0,3,19,1
"501",30423812,0,2,2,1
"502",12466826,0,1,3,1
"503",9877,0,1,21,1
"504",14682909,0,2,17,1
"505",28670745,0,1,6,1
"506",29452920,0,2,21,1
"507",5851633,0,3,16,1
"508",30282380,0,2,2,1
"509",14697028,0,3,14,1
"510",199041,0,4,20,1
"511",14708997,0,3,20,1
"512",30438594,0,2,13,1
"513",12290602,0,3,6,2
"514",14581742,0,3,10,1
"515",30328838,0,1,17,1
"516",7211836,0,4,11,1
"517",7189539,0,1,23,1
"518",7142083,0,1,21,1
"519",2616647,0,5,12,1
"520",1063328,0,4,19,1
"521",7699,0,4,22,1
"522",8227195,0,1,2,1
"523",30425599,0,2,19,1
"524",12867500,0,2,3,1
"525",15794973,0,1,20,1
"526",3499610,0,1,5,1
"527",14585016,0,1,21,1
"528",30274459,0,1,21,1
"529",5063209,0,2,15,1
"530",253826,53,31,2,1
"531",1772985,0,4,2,1
"532",574361,0,3,17,1
"533",7194440,0,1,12,1
"534",5742188,0,2,15,1
"535",12901484,0,1,16,1
"536",30380639,0,2,11,1
"537",14479182,0,2,17,1
"538",10013103,0,3,21,1
"539",21898816,0,2,15,1
"540",30074259,0,1,15,1
"541",34727564,0,3,22,1
"542",30420859,0,2,11,1
"543",13390749,0,2,17,1
"544",17845265,0,2,17,1
"545",7016546,0,3,11,1
"546",9840142,53,30,23,1
"547",7137315,0,1,10,1
"548",7328324,0,3,1,1
"549",8451895,0,2,18,1
"550",9747377,0,2,15,1
"551",7147113,0,4,18,1
"552",14659056,0,2,13,1
"553",35016467,0,5,11,1
"554",7156608,0,4,22,1
"555",13886900,0,2,13,1
"556",6582444,0,4,1,1
"557",13870798,0,2,21,1
"558",7228693,53,30,12,1
"559",14380549,0,1,16,1
"560",11580488,0,2,14,1
"561",7019331,0,1,1,1
"562",825113,0,5,17,1
"563",14010557,0,2,8,1
"564",14087169,0,2,0,1
"565",130521,0,1,10,1
"566",6711808,0,1,17,1
"567",2428438,53,31,0,1
"568",7293956,0,3,7,1
"569",30417423,0,1,10,1
"570",14699214,0,3,10,1
"571",30412994,0,1,3,1
"572",6821092,0,1,4,1
"573",28092463,0,2,5,1
"574",5923272,0,2,19,1
"575",6553565,0,3,19,1
"576",6940403,0,4,20,1
"577",1988431,0,4,20,1
"578",18686825,0,1,23,1
"579",30279725,0,2,13,1
"580",29236487,0,2,3,1
"581",29984136,0,1,15,1
"582",18304468,0,1,6,1
"583",8154479,0,2,0,1
"584",14665032,0,2,0,1
"585",7052921,0,1,17,2
"586",615379,0,2,18,1
"587",1972749,0,2,7,1
"588",14711891,0,3,23,1
"589",14533532,0,1,23,1
"590",6913278,0,2,17,1
"591",5658415,0,4,11,1
"592",1888372,0,5,19,1
"593",30431288,0,2,5,1
"594",30428725,0,2,2,1
"595",832243,0,4,14,1
"596",2649210,0,4,23,1
"597",6792088,0,3,13,1
"598",11012742,0,2,22,1
"599",12373549,0,1,19,1
"600",14667942,0,2,4,1
"601",6673161,0,2,12,1
"602",19807779,0,4,21,1
"603",7101748,0,2,17,1
"604",7192271,0,1,4,1
"605",6234759,0,3,0,1
"606",29943080,0,1,21,1
"607",15039576,0,2,4,1
"608",14660404,0,1,21,1
"609",5536579,0,2,14,1
"610",30420913,0,2,13,1
"611",7193594,0,3,17,1
"612",1921397,53,30,0,1
"613",1952764,0,3,8,1
"614",1961772,0,1,17,1
"615",14093076,0,3,1,1
"616",3349836,0,2,6,1
"617",18911,0,3,23,1
"618",6714364,0,2,10,1
"619",14110460,0,1,22,1
"620",30301867,0,1,4,1
"621",7303649,0,3,21,1
"622",6407723,0,3,11,1
"623",27499406,0,2,4,1
"624",30439522,0,2,14,1
"625",14681603,0,2,22,1
"626",7047547,0,4,2,1
"627",29946124,0,1,18,1
"628",9128675,0,3,22,1
"629",30413650,0,1,4,1
"630",30434747,0,2,10,1
"631",2252234,53,31,22,1
"632",6914825,0,1,0,1
"633",4246135,0,2,20,1
"634",3250400,0,2,9,1
"635",14670692,0,2,9,1
"636",9753596,0,4,9,1
"637",30434169,0,2,8,1
"638",30427855,0,2,12,1
"639",14393121,0,2,8,1
"640",39240754,0,1,0,1
"641",24999329,0,3,15,1
"642",14707629,0,3,21,1
"643",30440456,0,2,16,1
"644",14678453,0,2,14,1
"645",14705898,0,3,20,1
"646",30350621,0,2,17,1
"647",22844107,0,1,3,1
"648",2730953,0,3,13,1
"649",14175557,0,1,5,1
"650",12485878,0,2,6,2
"651",25507,0,1,5,1
"652",12761275,0,3,15,1
"653",12736,0,2,23,1
"654",14667507,0,2,3,1
"655",19502369,0,1,22,1
"656",13834399,0,1,9,1
"657",13971869,0,3,10,1
"658",30332807,0,2,21,1
"659",29312019,0,1,15,1
"660",12478774,0,3,21,1
"661",31763800,0,3,8,1
"662",24966183,0,2,14,1
"663",4541521,0,1,15,1
"664",14554967,0,1,22,1
"665",29208859,0,2,14,1
"666",333607,0,5,17,1
"667",14691824,0,3,16,1
"668",10862392,0,2,1,1
"669",13674174,0,1,10,1
"670",2277466,0,2,16,1
"671",10147932,0,2,13,1
"672",7028084,0,2,19,1
"673",19985111,0,2,22,1
"674",11420328,0,1,21,1
"675",26260396,0,2,19,1
"676",17056547,0,3,6,1
"677",21389414,0,2,14,1
"678",3049963,0,2,12,1
"679",14981892,0,2,17,1
"680",8270824,0,3,14,1
"681",39569385,0,1,5,1
"682",14302619,0,1,23,1
"683",317420,0,4,16,1
"684",13153890,0,1,14,1
"685",14480335,0,3,7,1
"686",10500681,53,30,9,1
"687",30443891,0,2,21,1
"688",7976767,0,2,8,1
"689",29098760,0,6,11,1
"690",7161571,0,2,20,1
"691",30323059,0,1,14,1
"692",14670108,0,3,4,1
"693",7380308,0,4,16,1
"694",30420732,0,2,20,1
"695",143401,0,2,2,1
"696",165221,0,1,0,1
"697",48706,0,1,16,1
"698",4926585,53,30,19,1
"699",33227385,0,3,3,1
"700",7199302,0,1,21,1
"701",12140434,0,1,12,1
"702",6180876,0,1,11,1
"703",7187465,0,4,7,1
"704",34881098,0,2,10,1
"705",5841390,0,4,10,1
"706",30312879,0,2,17,1
"707",6705516,0,4,20,1
"708",7286869,0,3,19,1
"709",14264140,0,1,20,1
"710",30522487,0,1,14,1
"711",57119,53,31,7,1
"712",3073117,0,1,12,1
"713",14645641,0,1,4,1
"714",7837,0,1,22,1
"715",13468730,0,1,16,1
"716",7680074,0,2,16,1
"717",22669260,0,2,22,1
"718",13629595,0,2,6,1
"719",1888117,0,2,6,1
"720",22319195,0,2,0,1
"721",6951271,0,3,21,1
"722",1632019,53,31,3,1
"723",6958771,0,2,22,1
"724",24226487,0,1,14,1
"725",7326906,0,3,19,1
"726",3072468,0,3,5,1
"727",4652104,0,1,14,1
"728",14470376,0,1,20,1
"729",3701929,0,2,19,1
"730",6854619,0,2,17,1
"731",7007910,0,3,5,1
"732",16112,0,2,2,1
"733",29047064,0,2,17,1
"734",95004,53,30,23,1
"735",14690170,0,3,0,1
"736",7189774,0,3,16,1
"737",989836,53,30,7,1
"738",2000981,0,2,8,1
"739",9446850,0,3,19,1
"740",44702976,0,4,16,1
"741",7199691,0,2,16,1
"742",15434669,0,2,20,1
"743",17309043,0,4,11,1
"744",1999887,0,2,19,1
"745",12844195,0,1,1,1
"746",7309830,0,4,22,1
"747",7442806,0,4,22,1
"748",5998045,0,1,23,1
"749",30266188,0,1,1,1
"750",29998121,0,2,0,1
"751",1933402,0,1,17,1
"752",9635771,0,3,19,1
"753",29990896,0,1,19,1
"754",9631320,0,5,2,1
"755",3766148,0,3,20,1
"756",1917245,53,30,3,1
"757",4824382,0,2,3,1
"758",17767300,0,5,14,1
"759",30413363,0,1,3,1
"760",12725659,0,4,10,1
"761",5815602,0,1,4,1
"762",10657,0,4,23,1
"763",1976645,0,4,23,1
"764",22751357,0,2,11,1
"765",6658028,0,3,15,1
"766",7077116,0,4,18,1
"767",9621556,0,2,2,1
"768",13553938,0,3,15,1
"769",6984422,0,1,19,1
"770",22394803,53,30,16,1
"771",14517986,0,2,9,1
"772",1957090,0,2,17,1
"773",12533177,0,1,23,2
"774",60810,0,3,15,1
"775",6004147,0,3,3,1
"776",7189644,0,2,16,1
"777",12719609,0,1,12,1
"778",26236510,0,1,16,1
"779",11326334,0,2,17,1
"780",15038245,0,2,10,1
"781",24864473,0,1,23,1
"782",29111907,0,2,12,1
"783",22703561,0,4,18,1
"784",30424831,0,2,22,1
"785",14684561,0,2,19,1
"786",6102821,0,2,11,1
"787",13654871,0,3,2,1
"788",6318149,0,3,17,1
"789",3973701,0,4,15,1
"790",94949,0,2,14,1
"791",13797623,0,2,8,1
"792",30221347,0,2,12,1
"793",9823020,0,2,17,1
"794",34577475,0,4,0,1
"795",7279144,0,2,19,1
"796",1124324,0,3,17,1
"797",4032082,0,2,18,1
"798",33822,0,4,14,1
"799",11436952,0,3,21,1
"800",490186,53,30,7,1
"801",1459093,0,4,17,1
"802",5729401,0,3,17,1
"803",13622018,0,2,5,1
"804",6853401,0,3,16,1
"805",14113695,0,1,18,1
"806",1932857,0,2,19,1
"807",30406234,0,1,11,1
"808",4787706,0,4,19,1
"809",7356546,0,3,22,1
"810",24628502,0,2,19,1
"811",6898221,0,1,12,1
"812",10421,0,4,20,1
"813",23665284,0,4,14,1
"814",14615897,0,3,6,1
"815",60909,0,1,12,1
"816",30400363,0,2,1,1
"817",23825235,0,2,7,1
"818",14673506,0,2,9,1
"819",29558541,0,1,16,2
"820",12791609,0,2,16,1
"821",65383,0,1,13,1
"822",30441462,0,2,16,1
"823",1344725,0,2,20,1
"824",10306613,0,5,5,1
"825",7199117,0,1,21,1
"826",12260086,0,3,16,2
"827",29132969,0,2,5,1
"828",3043729,53,31,18,1
"829",7369148,53,30,1,2
"830",1642202,0,1,1,1
"831",6366907,0,1,21,1
"832",29420656,0,2,13,1
"833",5868966,0,2,12,1
"834",14561469,0,3,16,1
"835",30021054,0,2,21,1
"836",6696855,0,4,11,1
"837",12580910,0,4,21,1
"838",7220151,0,2,10,1
"839",5704951,0,3,3,1
"840",30412802,0,1,2,1
"841",7204938,0,2,21,1
"842",1746744,0,2,12,1
"843",29912863,0,2,18,1
"844",12397489,0,2,20,1
"845",1958543,0,4,15,1
"846",12124503,0,2,19,1
"847",751941,0,5,4,1
"848",12243969,0,2,8,1
"849",5012211,0,3,17,1
"850",14600110,0,2,2,1
"851",6356062,0,2,8,1
"852",7312258,0,4,18,1
"853",9630051,0,5,1,1
"854",23367755,53,31,1,1
"855",14645658,0,2,4,1
"856",1951006,0,5,21,1
"857",822155,0,3,18,2
"858",5859725,0,1,20,1
"859",6152395,0,1,12,1
"860",7293468,0,3,6,1
"861",10212016,0,1,20,1
"862",24628473,0,1,9,1
"863",2361053,0,3,19,1
"864",4188018,0,1,19,1
"865",1971330,0,2,19,1
"866",7035835,0,3,1,1
"867",7222821,0,3,19,1
"868",22078209,0,2,6,1
"869",11474988,0,1,15,1
"870",5951974,0,3,18,1
"871",14660513,0,1,20,1
"872",14592241,0,1,20,1
"873",14709952,0,3,21,1
"874",4469693,0,2,11,1
"875",13653876,0,3,19,1
"876",14667870,0,2,3,1
"877",1394054,53,31,22,1
"878",6133344,0,2,22,1
"879",20856882,0,2,22,1
"880",13662169,0,3,4,1
"881",7021803,0,1,18,1
"882",7311770,0,4,14,1
"883",1602443,0,3,21,1
"884",29514404,0,2,10,1
"885",1958616,0,2,1,1
"886",14660283,0,3,17,1
"887",14056938,0,1,13,1
"888",29956580,0,1,10,1
"889",12746743,0,3,14,1
"890",30425784,0,1,21,1
"891",25814786,0,3,14,3
"892",32104709,0,2,6,1
"893",22234407,53,30,15,1
"894",26274154,0,5,21,1
"895",1385741,0,2,11,1
"896",13671639,0,2,17,1
"897",10378536,0,1,6,1
"898",6321324,0,1,23,2
"899",808559,0,1,14,1
"900",236926,0,3,15,1
"901",12229535,0,2,7,1
"902",44131145,0,3,9,1
"903",10740366,0,2,11,1
"904",6187723,0,1,16,1
"905",11473099,0,2,10,1
"906",6995815,0,4,5,2
"907",10428228,0,3,7,1
"908",10104510,53,31,23,1
"909",29104756,0,2,9,1
"910",14644514,0,2,16,1
"911",14622480,0,3,22,1
"912",7294439,0,1,15,1
"913",2294373,0,4,20,1
"914",1858125,0,2,1,1
"915",12185772,0,2,15,2
"916",11570102,0,1,14,1
"917",7191989,0,3,6,1
"918",9387535,0,2,15,1
"919",6939187,0,2,1,1
"920",4994007,0,2,18,1
"921",7150072,0,4,17,1
"922",6709179,0,4,10,1
"923",30427195,0,1,22,1
"924",14707534,0,3,19,1
"925",14691848,0,3,2,1
"926",9027098,0,3,7,1
"927",3973662,0,2,21,1
"928",6549972,0,2,21,1
"929",12877240,0,1,0,1
"930",28313581,0,2,0,2
"931",7199188,0,1,23,1
"932",3432405,0,1,17,1
"933",3732561,0,4,5,1
"934",1978413,0,2,0,2
"935",9639415,0,1,13,3
"936",22462164,0,2,22,1
